ID,Smiles
67,CC(=O)C1=CC(=CC=C1)NC2=NN=C(C=C2)C3=CC=CC=C3OC
68,CC1=CC=C(C=C1)CN2C(=NN=N2)CN3CCC(CC3)(C4=CC=C(C=C4)OC)O
69,COCCN1C(=NN=N1)CN2CCC(CC2)(C3=CC(=CC=C3)C(F)(F)F)O.Cl
70,CCC(C(=O)NC1=NOC(=C1)C)SC2=NC3=CC=CC=C3N2
71,CCC1=CC=CC=C1NC(=O)CN2N=C(N=N2)C3=CN=CC=C3
72,C1=CC=C(C=C1)N2C(=O)C(=C(C2=O)Cl)NC3=CC=CC=C3O
73,CC1CCC(CC1)N2CCN(CC2)S(=O)(=O)C.C(=O)(C(=O)O)O
74,COCCN(C1=NN=C(S1)C2=CN=CC=C2)C(=O)COC3=CC=CC=C3
75,CC1=C(C(C(=C(O1)N)C#N)C2=COC=C2)C(=O)OCC3=CC=CC=C3
76,COC1=CC=C(C=C1)CNC(=O)C(C2=CC=CS2)N(C3CC3)C(=O)C4=CSN=N4
77,CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)SCC(=O)OCC3=CC=CC=C3)CC=C
78,CC(C)CCN1C(=NN=N1)C(C2=CC=CC=C2)N3CCN(CC3)C
79,CCCCOCC(CN1CCN(CC1)C(=O)C)O.C(=O)(C(=O)O)O
80,C1=CC=C(C=C1)OCCN2C3=CC=CC=C3SC2=O
81,CCOC1=C(C=C(C=C1)C2=NN(N=N2)CC(=O)NCC3=CC=C(C=C3)OC)OCC
82,C1CC1C2=CC=[N+](C=C2)[O-]
83,CC1=CC=C(C=C1)OCC2=NN=C(N2C3=CC(=CC=C3)OC)SCC(=O)N
84,C1=CC=C2C(=C1)C(=O)N(C2=O)CC3=NC4=CC=CC=C4O3
85,CC1=NC2=C(C3=C(S2)CCCC3)C4=NN=C(N14)SCC(=O)NCC5=CC=CO5
86,C1CCC2=C(C1)C=CC=C2N3C(=NN=N3)SCC(=O)N4CCOCC4
87,CCN1C(=O)C2=CC=CC=C2N=C1SCC(=O)N3CCCC3
88,CCC1=C(C=C(O1)C(=O)O)COC
89,C1CN(CCC1(C2=CN=CC=C2)O)C(=O)C34CC5CC(C3)CC(C5)C4
90,CCC1=NN=C(S1)NC(=O)CSC2=NC3=C(N2C4CCCCC4)N=CC=C3
91,CCN1C(=NN=C1SCC(=O)NC2=CC=CC=C2)CSC3=NC(=CC(=N3)C)C
92,CCOC(=O)CN1C2=C(N=C1N3CCCCCC3)N(C(=O)NC2=O)C
93,CCOCCN1CCN(CC1)C2=C3CCCC3=NC4=CC(=NN42)C5=CC=C(C=C5)F
94,COC1=CC=C(C=C1)OCC(=O)NC2=CC=CC3=C2N=CC=C3
