ID,Smiles
44,O=C(O)CSc1cc(NS(=O)(=O)c2cccc3cccnc23)c2ccccc2c1O
45,Cc1cc(C)c(S(=O)(=O)Nc2cc(Cl)c(O)c(Sc3nc[nH]n3)c2)cc1C
46,COc1ccc(NC(=O)CN2C(=O)S/C(=C\c3cccn3-c3ccc(C(=O)O)cc3)C2=O)cc1
47,Cc1ccc(NC(=O)CN2C(=O)S/C(=C\c3cccn3-c3cccc(C(=O)O)c3)C2=O)cc1C
48,CCOc1cc(/C=C2\N=C(c3ccccc3)OC2=O)cc(Br)c1OCC(=O)O
49,O=C(O)CSc1cc(NS(=O)(=O)c2ccc(F)cc2)c2ccccc2c1O
50,Cc1ccc(/N=C2/S/C(=C\c3c(C)n(CC(=O)O)c4ccccc34)C(=O)N2C)cc1
51,O=C(O)CSc1cc(NS(=O)(=O)c2cccs2)c2ccccc2c1O
52,O=C1NN(c2cccc(Cl)c2)C(=O)/C1=C\c1ccc(-c2ccc(Br)cc2C(=O)O)o1
53,O=C1NN(c2ccccc2)C(=O)/C1=C\c1ccc(-c2ccc(C(=O)O)c(Cl)c2)o1
54,Cc1ccc(NC(=O)CN2C(=O)S/C(=C\c3cccn3-c3cccc(C(=O)O)c3)C2=O)c(C)c1
55,O=C1NN(c2cccc(Cl)c2)C(=O)/C1=C\c1ccc(-c2cccc(C(=O)O)c2)o1
56,O=S(=O)(Nc1cc(Sc2nnnn2-c2ccccc2)c(O)c2ccccc12)c1ccccc1
57,O=S(=O)(Nc1cc(Sc2nc[nH]n2)c(O)c2ccccc12)c1ccccc1
58,Cc1cccc(NC(=O)CN2C(=O)S/C(=C\c3cccn3-c3cccc(C(=O)O)c3)C2=O)c1
59,Cc1oc2c(cc(NS(=O)(=O)c3ccc(Cl)cc3)c3ccccc32)c1C(=O)O
60,O=C1NN(c2cccc(F)c2)C(=O)/C1=C\c1ccc(-c2ccc(C(=O)O)cc2)o1
61,Cc1cc(C)c(S(=O)(=O)Nc2cc3sc(=O)oc3c3ccccc23)cc1C
62,Cc1ccc(N2NC(=O)/C(=C/c3ccc(-c4ccc(S(=O)(=O)Nc5nccs5)cc4)o3)C2=O)cc1
63,COc1ccc(S(=O)(=O)Nc2cc(Sc3ccccc3)c(O)c3ccccc23)cc1
64,COC(=O)c1ccc(N2NC(=O)/C(=C/c3ccc(-c4ccc(S(N)(=O)=O)cc4)o3)C2=O)cc1
65,NC(=O)c1ccc(-c2ccc(/C=C3/C(=O)NN(c4ccc(F)cc4)C3=O)o2)cc1
66,O=C(CN1C(=O)S/C(=C\c2cccn2-c2cccc(C(=O)O)c2)C1=O)Nc1ccc(Cl)cc1
67,Cc1cccc(N2NC(=O)/C(=C/c3ccc(-c4ccc(S(N)(=O)=O)cc4)o3)C2=O)c1
68,CC(C)(C)c1ccc(S(=O)(=O)Nc2cc(SCc3ccco3)c(O)c3ccccc23)cc1
69,O=C1NN(c2ccc(Br)cc2)C(=O)/C1=C\c1ccc(-c2ccccc2)o1
70,Cc1cccc(C)c1NC(=O)CN1C(=O)S/C(=C\c2cccn2-c2cccc(C(=O)O)c2)C1=O
71,COc1ccc(-n2cccc2/C=C2\SC(=O)N(CC(=O)Nc3cccc(C)c3)C2=O)cc1
72,Cc1ccc(S(=O)(=O)Nc2cc(Sc3cccc4cccnc34)c(O)c3ccccc23)cc1
73,COc1ccc(-n2cccc2/C=C2\SC(=O)N(CC(=O)Nc3ccc(C)cc3)C2=O)cc1
74,CC(=O)Oc1c(SCC(=O)O)cc(NS(=O)(=O)c2ccc(F)cc2)c2ccccc12
75,Cc1ccc(S(=O)(=O)Nc2cc(SCc3ccccc3)c(O)c3ccccc23)cc1
76,Cc1ccc(S(=O)(=O)Nc2ccc(O)c(Sc3nc[nH]n3)c2)cc1
77,Cc1ccc(NC(=O)CN2C(=O)S/C(=C\c3cccn3C)C2=O)c(C)c1
78,Cc1ccc(S(=O)(=O)Nc2cc(Sc3nc4ccccc4s3)c(O)c3ccccc23)cc1
79,O=C(CN1C(=O)S/C(=C\c2cccn2-c2ccc(O)cc2)C1=O)Nc1ccccc1F
80,O=C(CN1C(=O)S/C(=C\c2cccn2-c2cccc(C(=O)O)c2)C1=O)Nc1ccc(F)cc1
81,CN1C(=O)S/C(=C\c2cccn2-c2cccc(C(=O)O)c2)C1=O
82,Cc1ccc(S(=O)(=O)Nc2cc(Sc3nc(C)cc(C)n3)c(O)c3ccccc23)cc1
