ID,Smiles
65,NC(=O)c1cccc2c1O/C(=C\c1cccc(OCCN3CCOCC3)c1)C2=O
66,COc1cc(Cl)c(C#N)cc1C(=O)NCCN1CCC(C(=O)c2ccc(F)cc2)CC1
67,Cn1nnc(-c2ccc(/C=C3\Oc4c(C(N)=O)cccc4C3=O)cc2)n1
68,COC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)CCC4
69,Cc1cccc2c(O)nc3cc(C(F)(F)F)c(NC(=O)CCl)cc3c12
70,Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)n2)cc1
71,CC1(C(=O)N2CC3=NNC(=O)c4cc(F)cc5[nH]c(c3c45)C2)CC1
72,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCN(c3ccncc3)CC1)N2
73,O=C(CCc1ccc(Cl)cc1Cl)Nc1nnc2n1CCS2
74,NC(=O)c1cccc2cn(-c3ccc(C(=O)N4CCCNCC4)cc3)nc12
75,O=c1[nH]c(N2CCC3(CC2)NCc2ccccc23)nc2c1CCCC2
76,C[C@]12CCCN1CC1=NNC(=O)c3cc(F)cc4[nH]c2c1c34
77,O=c1[nH]c(N2CCC3(CC2)CN(CCO)c2cc(F)cc(F)c23)nc2c1CCCC2
78,NC(=O)c1cccc2cn(-c3ccc(C(=O)NCCN4CCOCC4)cc3)nc12
79,CC(C)CCN1CCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1
80,O=c1[nH]c(-c2ccc([N+](=O)[O-])cc2)nc2ccccc12
81,Cc1nn(C)c2[nH]c(=O)c3c(c12)CSC3
82,NCCCCC(N)C(=O)NCc1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)CCC4
83,CC(O)CSc1nnc(-c2cc3ccccc3[nH]2)n1-c1ccccc1
84,O=C1NCCn2c(-c3ccccc3)nc3cncc1c32
85,COc1ccc(C(=O)C2CCN(C3CCN(Cc4nc5c(c(=O)[nH]4)CCC5)C3=O)CC2)cc1
86,N#Cc1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)CCC4
87,O=C(c1cc(Oc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CCCCC2)CC1
88,O=C(c1cccc(-c2cc3[nH]c(=O)c4ccccc4n3n2)c1)N1CCN2CCC[C@H]2C1
89,O=c1[nH]c2ccc(OCCN3CCNCC3)cc2c2c1CCCN2
90,Cc1cccc(CN2CCC(N3Cc4cccc(C(N)=O)c4C3=O)CC2)c1
91,COc1cccc(-c2cc3[nH]c(=O)c4ccccc4n3n2)c1OC
92,C[C@]12CCCN1CC1=NNC(=O)c3cccc4[nH]c2c1c34
93,CCCCN1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1
94,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CCN(Cc4ccsc4)CC3)c(O)cc(O)c12
95,O=C(CCN1CCCCC1)N1CCc2c(nc(O)c3ccccc23)C1
96,CCCCNCc1ccc(-c2[nH]c3cc(F)cc4c3c2C(=O)NNC4=O)cc1
97,O=c1[nH]c2c(-c3nnc(COc4ccccc4)o3)cccc2c(=O)c2ccccc12
98,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CCN(Cc4ccc(F)cc4)CC3)c(O)cc(O)c12
99,O=c1[nH]nc2c3c(cccc13)N=C(c1ccc3c(c1)OCO3)N2
100,N#Cc1ccc(N2CCN([C@H]3C=C(c4cc5ncccc5c(=O)[nH]4)CC3)CC2)cc1
101,Cc1nn(-c2ccccc2)c2[nH]c(=O)c3c(c12)CCC3
102,O=C(NCCc1cccs1)C1CCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1
103,CC1(C)CCc2[nH]c3cc(F)cc4c3c2C1=NNC4=O
104,O=C(CCC(=O)N1CCC[C@H]1C(=O)O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4
105,O=C(CN1CCC(C(=O)c2ccc(OCCC3CC3)cc2)CC1)NCc1nc2c(c(=O)[nH]1)COCC2
106,CC(=O)N1CCN(Cc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)CC1
107,Oc1nncc2ccccc12
108,O=C1NN=C2CCCc3c2c2c1cccc2n3CCN(Cc1ccccc1)Cc1ccccc1
109,NC(=O)c1cccc2c1C(=O)N(C1CCN(Cc3ccc(Br)cc3)CC1)C2
110,CC(C)(C)OC(=O)N1CC[C@H](C(=O)Nc2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2Cl)C1
111,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)c2ccc[nH]2)CC1
112,O=C1NCCn2c(CN3CCCCC3)cc3cccc1c32
113,O=C(c1csc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(C(=O)c2ccccn2)CC1
114,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(/[N+]([O-])=N/Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1
115,O=C(Nc1cccc2c(=O)[nH]ccc12)c1ccccc1I
116,O=C(/C=C/c1ccc(CCNC(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)cc1)NO
117,COc1ccc(C(=O)C2CCN(C3CCN(CC(=O)Nc4nnc5n4CCS5)C3=O)CC2)cc1
118,Cc1cc(=O)[nH]c2cc(-c3ccccc3F)ccc12
119,CC(C)NCc1ccc(-c2cc3c4c(c[nH]c4c2)C(=O)NNC3=O)cc1
120,COc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)CCCC4)CC2)cc1
121,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCCN(CCO)CC1
122,O=C1CCC(c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)=NN1
123,NC(=O)c1cc(Cl)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2
124,CC1(C)CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1
125,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2ccccn2)CC1
126,COc1ccc2c(c1)CCN1C(=O)c3ccccc3C21O
127,CC(C)(O)c1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1
128,C[C@@H]1CN(c2cc(F)c3c(c2)N(C)C(=O)C32CCN(c3nc4c(c(=O)[nH]3)CCCN4C)CC2)C[C@H](C)O1
129,Cc1c(-c2nc3c(C(N)=O)cc(F)cc3[nH]2)sc2c1CCNC2
130,O=C1NC(=O)c2cccc3cccc1c23
131,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1Cc2cccc3c2C(C1)NCC3
132,CC(C)(C)c1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1
133,O=C(NCCN1CCOCC1)c1ccc2c(c1)nc(O)c1cc(F)ccc12
134,COc1ccc(C(=O)C2CCN(C3CCN(Cc4ncc(C)c(=O)[nH]4)C3=O)CC2)cc1
135,COc1cc(CN2CCCCC2)cc2[nH]c(=O)c3c(c12)NCCC3
136,NC(=O)c1cccc2cn(-c3ccc(NC(=O)CN4CCCCC4)cc3)nc12
137,CN1Cc2c(c3c(c4c2c2ccccc2n4C)CCC3)C1=O
138,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CCN(c4ccccc4)CC3)c(O)cc(O)c12
139,CC1(C(=O)N2CCC3=C(C2)Nc2cccc4c(=O)[nH]nc3c24)CC1
140,CC(C)(C)C(=O)N1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1
141,CC(=O)Nc1ccc(COc2ccc(-c3ccc(-c4nc5c(C(=O)O)cc(C)cc5[nH]4)cc3)cc2)cc1
142,O=C(c1cccs1)N1CCN(Cc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)CC1
143,CN1CCCc2c1c1cc(OCCN3CCCCC3)ccc1[nH]c2=O
144,CNC1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1
145,CCN1CCCN(C(=O)c2cc(Cc3nnc(O)c4ccccc34)ccc2F)CC1
146,Cn1ncnc1C1c2n[nH]c(=O)c3cccc(c23)NC1c1ccccc1
147,CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4CCN2CCCCC2)C1
148,Cc1cccc2c(O)nc3cc(F)ccc3c12
149,NCCOc1c(-c2ccc(Br)cc2)[nH]c(=O)c2cc(F)ccc12
