ID,Smiles
ZINC115,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
ZINC116,O=C1C(O)=C([C@@H]2CC[C@@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21
ZINC117,CC(C)(S)[C@H](N)C(=O)O
ZINC118,CC(=O)N(C[C@@H](O)CO)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@H](O)CO)c1I
ZINC119,C[C@H]1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
ZINC120,C[C@@H](O)[C@H](N)C(=O)O
ZINC121,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O
ZINC122,Cc1cccc(C)c1NC(=O)[C@@H]1CCCCN1C
ZINC123,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O
ZINC124,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl
ZINC125,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2
ZINC126,C=CC[C@]1([C@@H](C)C#CCC)C(=O)NC(=O)N(C)C1=O
ZINC127,C[C@@H](N)C12CC3CC(CC(C3)C1)C2
ZINC128,C[C@@H](CCc1ccccc1)NC[C@@H](O)c1ccc(O)c(C(N)=O)c1
ZINC129,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2
ZINC130,CCC(=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1
ZINC131,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
ZINC132,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
ZINC133,CC1(C)[C@H]2CC[C@@]1(CS(=O)(=O)O)C(=O)/C2=C/c1ccc(/C=C2\C(=O)[C@@]3(CS(=O)(=O)O)CC[C@H]2C3(C)C)cc1
ZINC134,CC[C@@H]1/C=C(/C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
ZINC135,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1
ZINC136,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O
ZINC137,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
ZINC138,NCCCCCC(=O)O
ZINC139,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3c(c2)O[C@@H](c2ccccc2)n2c-3cc3cc(-c4c[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)n4)ccc32)c[nH]1)C(C)C
ZINC140,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(=N)O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21
ZINC141,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1
ZINC142,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1
ZINC143,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
ZINC144,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1
ZINC145,CCOC(=O)c1ccc(N)cc1
ZINC146,OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O
ZINC147,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1
ZINC148,C[C@@]12CC3CC(N)(C1)C[C@](C)(C3)C2
ZINC149,O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@@H]1CCCCN1
ZINC150,C[N+]1(C)[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@H]1O[C@H]21
ZINC151,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F
ZINC152,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
ZINC153,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O
ZINC154,CCN1C[C@@H](CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O
ZINC155,C[C@H]1O[C@@H](O[C@H]2/C=C/C=C/C=C/C=C/CC/C=C/C=C/[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)C[C@@H](O)C[C@@H](O)C[C@@H](O)CC[C@@H](O)[C@@H](O)CC(=O)C[C@@H](O)[C@@H](C(=O)O)[C@@H](O)C2)[C@@H](O)[C@@H](N)[C@@H]1O
ZINC156,CCCSc1ccc2[nH]/c(=N/C(=O)OC)[nH]c2c1
ZINC157,COc1cc2c(cc1OC)[C@H]1CC(=O)[C@@H](CC(C)C)CN1CC2
ZINC158,C#CCN(C)[C@@H](C)Cc1ccccc1
ZINC159,CCN(CCO)CCC[C@H](C)Nc1ccnc2cc(Cl)ccc12
ZINC160,CCN(CC)[C@H](C)C(=O)c1ccccc1
ZINC161,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1
ZINC162,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1
